id,FK_DateKey,TIME,MVS_SYSTEM_ID,JOB_NAME,MSU_CPU,TIMESTAMP,U_ID,Z_Score,Scaled,Rolling_Mean,Rolling_Median,Annotate
160489,2017-01-12,23:00:00,LH01,TPDP0148,8.69338178049,2017-01-12 23:00:00.000000,TPDP0148_2017-01-12 23:00:00,0.41168821525347,0.980116089914368,6.50722727621775,8.413783951215,1.0
161048,2017-01-13,08:00:00,LH01,TPIM0137,9.97631239024,2017-01-13 08:00:00.000000,TPIM0137_2017-01-13 08:00:00,0.394574224851782,0.996417707822919,9.7215634347575,9.727187758535,0.0
161154,2017-01-13,08:00:00,LH01,TRGB0007,7.36313362683,2017-01-13 08:00:00.000000,TRGB0007_2017-01-13 08:00:00,-0.774355674457217,0.73312582154077,7.4008037079275,7.387404834145,0.0
160911,2017-01-13,09:00:00,LH01,TPIM0107,8.20704889512,2017-01-13 09:00:00.000000,TPIM0107_2017-01-13 09:00:00,0.136514185387045,0.636912688398248,6.1447426176825,7.11016654268,0.0
74650,2017-01-13,21:00:00,LH01,LGRZ0049,23.5976574366,2017-01-13 21:00:00.000000,LGRZ0049_2017-01-13 21:00:00,1.88747082781494,0.922029301019727,23.5945275372,23.56785336585,0.0
160384,2017-01-13,22:00:00,LH01,TGMP0191,19.6763027683,2017-01-13 22:00:00.000000,TGMP0191_2017-01-13 22:00:00,1.02984698040046,0.938172129005714,19.7359451201,19.74393540485,0.0
74805,2017-01-13,22:00:00,LH01,LPDP0148,9.97191503171,2017-01-13 22:00:00.000000,LPDP0148_2017-01-13 22:00:00,0.828710504366904,0.987293283535733,9.9699756530475,9.98175337439,0.0
161049,2017-01-13,23:00:00,LH01,TPIM0137,9.81253103171,2017-01-13 23:00:00.000000,TPIM0137_2017-01-13 23:00:00,0.268794678219053,0.980059438243855,9.8051804109775,9.894421710975,0.0
75686,2017-01-13,23:00:00,LH01,LRGB0007,7.38497910976,2017-01-13 23:00:00.000000,LRGB0007_2017-01-13 23:00:00,0.061981066815229,0.77192568520377,7.4224461628075,7.39377075488,1.0
160912,2017-01-14,00:00:00,LH01,TPIM0107,8.06362842927,2017-01-14 00:00:00.000000,TPIM0107_2017-01-14 00:00:00,0.102264576452572,0.625758994240862,7.6393713,8.135338662195,1.0
160490,2017-01-14,00:00:00,LH01,TPDP0148,8.65611063415,2017-01-14 00:00:00.000000,TPDP0148_2017-01-14 00:00:00,0.385539803306404,0.975914022154634,6.51073991280525,8.42080922439,1.0
161155,2017-01-14,00:00:00,LH01,TRGB0007,7.40427487317,2017-01-14 00:00:00.000000,TRGB0007_2017-01-14 00:00:00,-0.737543029646132,0.737844645838275,7.3855545420725,7.38515141829,0.0
86319,2017-01-15,09:00:00,LH01,LRRB8088,34.351962139,2017-01-15 09:00:00.000000,LRRB8088_2017-01-15 09:00:00,-0.370258651273777,0.119766963483221,89.31449356645,67.3505596915,0.0
86278,2017-01-15,09:00:00,LH01,LRRB8086,0.111304612195,2017-01-15 09:00:00.000000,LRRB8086_2017-01-15 09:00:00,-0.666885341565771,0.000616975484585394,37.7432851616042,14.781753445111,0.0
161259,2017-01-15,09:00:00,LH01,TRRB8086,0.00140695365854,2017-01-15 09:00:00.000000,TRRB8086_2017-01-15 09:00:00,-0.73087116735952,3.1130908898856e-06,55.5540229279396,52.68324876705,0.0
74651,2017-01-16,21:00:00,LH01,LGRZ0049,23.6977935512,2017-01-16 21:00:00.000000,LGRZ0049_2017-01-16 21:00:00,1.95333246414613,0.941443655826506,23.5781168945,23.56785336585,0.0
74806,2017-01-16,22:00:00,LH01,LPDP0148,9.88348137561,2017-01-16 22:00:00.000000,LPDP0148_2017-01-16 22:00:00,0.784815910350912,0.978537680527125,9.9623239810975,9.98175337439,0.0
75687,2017-01-16,23:00:00,LH01,LRGB0007,7.37462775122,2017-01-16 23:00:00.000000,LRGB0007_2017-01-16 23:00:00,0.0568470358705818,0.770824444185558,7.386787092685,7.387143718295,1.0
74652,2017-01-17,21:00:00,LH01,LGRZ0049,23.5785169463,2017-01-17 21:00:00.000000,LGRZ0049_2017-01-17 21:00:00,1.87488172331079,0.91831834946799,23.6030043073,23.58808719145,0.0
160385,2017-01-17,22:00:00,LH01,TGMP0191,19.2906014195,2017-01-17 22:00:00.000000,TGMP0191_2017-01-17 22:00:00,0.445468776746259,0.748146719416577,19.630058452425,19.7250127439,0.0
161050,2017-01-17,23:00:00,LH01,TPIM0137,9.9694982439,2017-01-17 23:00:00.000000,TPIM0137_2017-01-17 23:00:00,0.389341149213464,0.995737119728026,9.9342453695125,9.97290531707,0.0
